country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","27-04-2025 21:00:00",26.146529,87.454184,CO,26,70,43
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","27-04-2025 21:00:00",25.5626095,84.663264,PM10,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","27-04-2025 21:00:00",25.5626095,84.663264,NH3,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","27-04-2025 21:00:00",25.5626095,84.663264,SO2,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","27-04-2025 21:00:00",25.5626095,84.663264,OZONE,2,104,56
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","27-04-2025 21:00:00",24.75746,84.366208,PM10,48,291,146
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","27-04-2025 21:00:00",25.42742023,86.13886079,PM2.5,55,140,82
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","27-04-2025 21:00:00",25.42742023,86.13886079,OZONE,6,12,9
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","27-04-2025 21:00:00",14.675886,77.593027,NH3,NA,NA,NA
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","27-04-2025 21:00:00",14.675886,77.593027,OZONE,17,35,32
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","27-04-2025 21:00:00",13.204880,79.097889,SO2,NA,NA,NA
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","27-04-2025 21:00:00",14.465052,78.824187,PM2.5,44,66,53
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","27-04-2025 21:00:00",14.465052,78.824187,CO,36,38,37
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","27-04-2025 21:00:00",13.67,79.35,CO,6,72,26
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","27-04-2025 21:00:00",26.349082,92.68449,PM2.5,NA,NA,NA
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","27-04-2025 21:00:00",26.349082,92.68449,PM10,NA,NA,NA
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","27-04-2025 21:00:00",26.349082,92.68449,NH3,4,4,4
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","27-04-2025 21:00:00",26.349082,92.68449,CO,14,62,40
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","27-04-2025 21:00:00",26.349082,92.68449,OZONE,21,35,25
India,Assam,Silchar,"Tarapur, Silchar - PCBA","27-04-2025 21:00:00",24.82827,92.79525,NH3,1,1,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","27-04-2025 21:00:00",26.987634,94.636574,PM2.5,7,48,28
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","27-04-2025 21:00:00",13.615387,79.409230,CO,8,15,14
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","27-04-2025 21:00:00",16.486692,80.699436,PM10,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","27-04-2025 21:00:00",16.486692,80.699436,CO,32,42,35
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","27-04-2025 21:00:00",16.509717,80.612222,NO2,28,45,36
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","27-04-2025 21:00:00",16.554731,80.649110,PM10,47,73,56
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","27-04-2025 21:00:00",16.554731,80.649110,CO,35,43,39
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","27-04-2025 21:00:00",26.80365,84.51954,NO2,28,29,28
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","27-04-2025 21:00:00",25.251013,86.989001,NH3,2,2,2
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","27-04-2025 21:00:00",25.265194,87.012947,SO2,6,43,22
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","27-04-2025 21:00:00",25.567520,83.966379,PM10,59,193,107
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","27-04-2025 21:00:00",25.567520,83.966379,NO2,4,5,5
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","27-04-2025 21:00:00",17.72,83.3,NO2,20,30,24
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","27-04-2025 21:00:00",17.72,83.3,NH3,1,2,1
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","27-04-2025 21:00:00",17.72,83.3,OZONE,8,11,10
India,Assam,Guwahati,"IITG, Guwahati - PCBA","27-04-2025 21:00:00",26.2028636,91.70046436,OZONE,1,86,48
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","27-04-2025 21:00:00",26.10887,91.589544,PM10,NA,NA,NA
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","27-04-2025 21:00:00",25.567520,83.966379,OZONE,2,18,8
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","27-04-2025 21:00:00",24.7955,84.9994,OZONE,NA,NA,NA
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","27-04-2025 21:00:00",24.792403,84.992416,NO2,3,6,4
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","27-04-2025 21:00:00",24.792403,84.992416,CO,7,52,43
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","27-04-2025 21:00:00",24.762518,84.982348,NO2,16,20,18
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","27-04-2025 21:00:00",11.654054,92.734055,NH3,NA,NA,NA
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","27-04-2025 21:00:00",16.5150833,80.5181667,PM2.5,NA,NA,NA
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","27-04-2025 21:00:00",21.224231,81.408350,OZONE,23,33,30
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","27-04-2025 21:00:00",22.08815,82.13737,CO,16,31,29
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","27-04-2025 21:00:00",22.118125,83.140608,SO2,6,7,6
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","27-04-2025 21:00:00",22.118125,83.140608,OZONE,21,78,77
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","27-04-2025 21:00:00",22.368195,82.746431,NH3,1,1,1
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","27-04-2025 21:00:00",22.368195,82.746431,CO,30,39,34
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","27-04-2025 21:00:00",22.348441,82.549611,SO2,NA,NA,NA
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","27-04-2025 21:00:00",22.348441,82.549611,CO,14,33,20
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","27-04-2025 21:00:00",22.126650,83.483212,PM2.5,10,103,38
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","27-04-2025 21:00:00",22.126650,83.483212,NH3,2,2,2
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","27-04-2025 21:00:00",21.258815,81.578979,PM10,17,120,43
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","27-04-2025 21:00:00",21.237755,81.705301,PM2.5,15,55,28
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","27-04-2025 21:00:00",21.237755,81.705301,CO,20,26,23
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","27-04-2025 21:00:00",21.371751,81.664929,PM2.5,NA,NA,NA
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","27-04-2025 21:00:00",21.371751,81.664929,PM10,NA,NA,NA
India,Delhi,Delhi,"Alipur, Delhi - DPCC","27-04-2025 21:00:00",28.815329,77.153010,PM2.5,87,345,218
India,Delhi,Delhi,"Alipur, Delhi - DPCC","27-04-2025 21:00:00",28.815329,77.153010,NH3,11,14,12
India,Delhi,Delhi,"Alipur, Delhi - DPCC","27-04-2025 21:00:00",28.815329,77.153010,CO,7,105,20
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","27-04-2025 21:00:00",30.735567,76.775714,CO,40,100,54
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","27-04-2025 21:00:00",30.735567,76.775714,OZONE,10,192,147
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","27-04-2025 21:00:00",30.751462,76.762879,PM10,73,111,98
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","27-04-2025 21:00:00",30.751462,76.762879,NH3,22,31,26
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","27-04-2025 21:00:00",30.719859,76.738637,OZONE,2,131,84
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","27-04-2025 21:00:00",21.194815,81.314770,CO,12,32,16
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","27-04-2025 21:00:00",21.224231,81.408350,PM2.5,12,48,30
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","27-04-2025 21:00:00",25.892357,86.590325,PM10,51,133,82
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","27-04-2025 21:00:00",25.892357,86.590325,CO,2,66,47
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","27-04-2025 21:00:00",25.859655,85.77944,PM10,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","27-04-2025 21:00:00",24.952822,84.002396,PM10,37,142,86
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","27-04-2025 21:00:00",24.952822,84.002396,NO2,3,8,5
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","27-04-2025 21:00:00",26.2271665,84.3570427,OZONE,1,184,52
India,Bihar,Patna,"Muradpur, Patna - BSPCB","27-04-2025 21:00:00",25.619651,85.147382,OZONE,6,39,30
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","27-04-2025 21:00:00",25.599486,85.113666,PM2.5,63,232,139
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","27-04-2025 21:00:00",25.366336,87.117468,CO,28,88,58
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","27-04-2025 21:00:00",25.03280,85.41948,PM2.5,40,157,72
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","27-04-2025 21:00:00",25.03280,85.41948,PM10,63,169,102
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","27-04-2025 21:00:00",25.03280,85.41948,NH3,2,3,2
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","27-04-2025 21:00:00",28.647622,77.3158090,PM2.5,58,353,205
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","27-04-2025 21:00:00",28.647622,77.3158090,NH3,3,15,8
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","27-04-2025 21:00:00",28.647622,77.3158090,SO2,7,25,13
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","27-04-2025 21:00:00",28.647622,77.3158090,CO,40,110,66
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","27-04-2025 21:00:00",28.695381,77.181665,NO2,19,152,57
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","27-04-2025 21:00:00",28.4706914,77.1099364,PM10,169,500,311
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","27-04-2025 21:00:00",28.4706914,77.1099364,CO,37,102,56
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","27-04-2025 21:00:00",28.656756,77.227234,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","27-04-2025 21:00:00",28.656756,77.227234,CO,NA,NA,NA
India,Delhi,Delhi,"DTU, Delhi - CPCB","27-04-2025 21:00:00",28.7500499,77.1112615,PM2.5,48,247,126
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","27-04-2025 21:00:00",28.498571,77.264840,OZONE,21,178,139
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","27-04-2025 21:00:00",28.5627763,77.1180053,CO,30,56,34
India,Delhi,Delhi,"ITO, Delhi - CPCB","27-04-2025 21:00:00",28.628624,77.241060,SO2,1,26,9
India,Delhi,Delhi,"ITO, Delhi - CPCB","27-04-2025 21:00:00",28.628624,77.241060,CO,26,121,54
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","27-04-2025 21:00:00",28.732820,77.170633,OZONE,1,258,146
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","27-04-2025 21:00:00",28.580280,77.233829,PM2.5,39,108,63
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","27-04-2025 21:00:00",28.588333,77.221667,NO2,21,247,105
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","27-04-2025 21:00:00",28.611281,77.237738,NO2,14,185,85
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","27-04-2025 21:00:00",28.636429,77.201067,CO,7,36,18
India,Delhi,Delhi,"Mundka, Delhi - DPCC","27-04-2025 21:00:00",28.684678,77.076574,NO2,41,128,69
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","27-04-2025 21:00:00",28.570173,76.933762,PM10,123,401,204
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","27-04-2025 21:00:00",28.531346,77.190156,SO2,10,13,12
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","27-04-2025 21:00:00",28.531346,77.190156,OZONE,2,169,110
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","27-04-2025 21:00:00",28.672342,77.315260,NO2,17,154,65
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","27-04-2025 21:00:00",28.699793,77.165453,PM10,169,500,308
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","27-04-2025 21:00:00",28.699793,77.165453,SO2,19,39,28
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","27-04-2025 21:00:00",22.977134,72.553024,PM2.5,111,332,196
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","27-04-2025 21:00:00",22.977134,72.553024,NO2,14,88,32
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","27-04-2025 21:00:00",23.221714,72.654328,PM2.5,29,51,41
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","27-04-2025 21:00:00",23.221714,72.654328,NO2,16,17,17
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD","27-04-2025 21:00:00",28.422681,77.148944,NO2,8,61,28
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","27-04-2025 21:00:00",30.943887,76.801991,NO2,7,111,24
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","27-04-2025 21:00:00",30.943887,76.801991,NH3,2,5,3
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","27-04-2025 21:00:00",30.943887,76.801991,CO,38,100,48
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","27-04-2025 21:00:00",23.076793,72.627874,CO,22,70,33
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","27-04-2025 21:00:00",23.043070,72.562968,SO2,17,102,37
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM","27-04-2025 21:00:00",23.043070,72.562968,OZONE,14,95,62
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","27-04-2025 21:00:00",21.613267,73.010555,OZONE,42,43,43
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","27-04-2025 21:00:00",23.243639,72.68994,SO2,7,97,29
India,Delhi,Delhi,"Narela, Delhi - DPCC","27-04-2025 21:00:00",28.822836,77.101981,PM10,146,407,259
India,Delhi,Delhi,"Narela, Delhi - DPCC","27-04-2025 21:00:00",28.822836,77.101981,OZONE,1,62,41
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","27-04-2025 21:00:00",28.6573814,77.1585447,PM2.5,68,310,168
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","27-04-2025 21:00:00",28.530785,77.271255,PM2.5,48,267,105
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","27-04-2025 21:00:00",28.530785,77.271255,NO2,29,212,96
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","27-04-2025 21:00:00",28.530785,77.271255,CO,22,105,49
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","27-04-2025 21:00:00",28.674045,77.131023,NO2,55,84,69
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","27-04-2025 21:00:00",28.674045,77.131023,CO,38,102,52
India,Delhi,Delhi,"Pusa, Delhi - DPCC","27-04-2025 21:00:00",28.639652,77.146275,PM2.5,47,223,99
India,Delhi,Delhi,"Pusa, Delhi - DPCC","27-04-2025 21:00:00",28.639652,77.146275,NH3,6,14,10
India,Delhi,Delhi,"Pusa, Delhi - DPCC","27-04-2025 21:00:00",28.639652,77.146275,SO2,9,50,22
India,Delhi,Delhi,"Pusa, Delhi - IMD","27-04-2025 21:00:00",28.636110,77.173332,CO,NA,NA,NA
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","27-04-2025 21:00:00",30.943887,76.801991,OZONE,22,172,147
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","27-04-2025 21:00:00",15.888653,74.541751,NO2,NA,NA,NA
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","27-04-2025 21:00:00",15.888653,74.541751,NH3,1,4,2
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB","27-04-2025 21:00:00",15.888653,74.541751,CO,21,26,22
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","27-04-2025 21:00:00",23.020509,72.579261,CO,2,90,28
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","27-04-2025 21:00:00",23.023389,72.515201,NO2,35,57,43
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","27-04-2025 21:00:00",23.023389,72.515201,OZONE,15,75,62
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","27-04-2025 21:00:00",23.076793,72.627874,NO2,8,50,19
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","27-04-2025 21:00:00",28.6514781,77.1473105,NH3,1,12,7
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","27-04-2025 21:00:00",28.6514781,77.1473105,SO2,1,59,21
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","27-04-2025 21:00:00",28.6514781,77.1473105,CO,6,86,50
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","27-04-2025 21:00:00",28.5504249,77.2159377,PM2.5,76,255,155
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","27-04-2025 21:00:00",28.5504249,77.2159377,SO2,37,41,39
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","27-04-2025 21:00:00",28.710508,77.249485,NO2,12,99,45
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","27-04-2025 21:00:00",28.710508,77.249485,OZONE,2,176,130
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","27-04-2025 21:00:00",28.531346,77.190156,NH3,4,8,6
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","27-04-2025 21:00:00",8.5149093,76.9435879,NH3,1,2,2
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","27-04-2025 21:00:00",8.5149093,76.9435879,SO2,8,26,17
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","27-04-2025 21:00:00",10.532400,76.215900,PM10,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","27-04-2025 21:00:00",23.264759,77.381568,PM2.5,NA,NA,NA
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","27-04-2025 21:00:00",23.264759,77.381568,CO,58,104,90
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","27-04-2025 21:00:00",23.264759,77.381568,OZONE,74,312,152
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","27-04-2025 21:00:00",23.233584,77.400574,PM2.5,26,94,55
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","27-04-2025 21:00:00",23.233584,77.400574,SO2,13,30,22
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","27-04-2025 21:00:00",12.917348,77.622813,SO2,7,12,9
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","27-04-2025 21:00:00",12.917348,77.622813,CO,4,36,18
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","27-04-2025 21:00:00",11.55358,76.55521,CO,22,120,22
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","27-04-2025 21:00:00",13.428828,77.731418,PM2.5,44,67,58
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","27-04-2025 21:00:00",13.428828,77.731418,PM10,51,76,62
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","27-04-2025 21:00:00",13.428828,77.731418,NO2,8,32,21
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","27-04-2025 21:00:00",13.428828,77.731418,SO2,12,34,23
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","27-04-2025 21:00:00",13.328028,75.797056,NO2,NA,NA,NA
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","27-04-2025 21:00:00",10.073232,76.302765,NO2,7,9,8
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","27-04-2025 21:00:00",10.073232,76.302765,OZONE,11,19,15
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","27-04-2025 21:00:00",11.875000,75.373200,PM10,56,63,59
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","27-04-2025 21:00:00",11.875000,75.373200,CO,24,27,25
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","27-04-2025 21:00:00",8.8787,76.6073,PM2.5,27,33,30
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","27-04-2025 21:00:00",8.8787,76.6073,PM10,69,77,73
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","27-04-2025 21:00:00",8.8787,76.6073,NO2,8,10,9
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","27-04-2025 21:00:00",8.563700,76.886500,OZONE,36,37,36
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","27-04-2025 21:00:00",12.415911,75.735050,PM10,19,60,32
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","27-04-2025 21:00:00",12.415911,75.735050,NH3,1,2,1
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","27-04-2025 21:00:00",12.21041,76.37376,CO,2,27,16
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","27-04-2025 21:00:00",13.940000,75.555917,PM2.5,25,46,41
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","27-04-2025 21:00:00",13.940000,75.555917,OZONE,15,50,45
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","27-04-2025 21:00:00",16.7602,77.1428,PM2.5,20,500,74
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","27-04-2025 21:00:00",16.7602,77.1428,PM10,38,101,57
